date,cases,deaths,recovered,country
2022-08-14,48002,38,0,Burundi
2022-08-15,48002,38,0,Burundi
2022-08-16,48548,38,0,Burundi
2022-08-17,48548,38,0,Burundi
2022-08-18,48548,38,0,Burundi
2022-08-19,48808,38,0,Burundi
2022-08-20,48808,38,0,Burundi
2022-08-21,48808,38,0,Burundi
2022-08-22,48975,38,0,Burundi
2022-08-23,48975,38,0,Burundi
2022-08-24,49063,38,0,Burundi
2022-08-25,49063,38,0,Burundi
2022-08-26,49063,38,0,Burundi
2022-08-27,49063,38,0,Burundi
2022-08-28,49063,38,0,Burundi
2022-08-29,49212,38,0,Burundi
2022-08-30,49258,38,0,Burundi
2022-08-31,49287,38,0,Burundi
2022-09-01,49287,38,0,Burundi
2022-09-02,49370,38,0,Burundi
2022-09-03,49370,38,0,Burundi
2022-09-04,49370,38,0,Burundi
2022-09-05,49370,38,0,Burundi
2022-09-06,49370,38,0,Burundi
2022-09-07,49370,38,0,Burundi
2022-09-08,49370,38,0,Burundi
2022-09-09,49370,38,0,Burundi
2022-09-10,49370,38,0,Burundi
2022-09-11,49370,38,0,Burundi
2022-09-12,49370,38,0,Burundi
2022-09-13,49370,38,0,Burundi
2022-09-14,49370,38,0,Burundi
2022-09-15,49882,38,0,Burundi
2022-09-16,49882,38,0,Burundi
2022-09-17,49882,38,0,Burundi
2022-09-18,49882,38,0,Burundi
2022-09-19,49957,38,0,Burundi
2022-09-20,50026,38,0,Burundi
2022-09-21,50026,38,0,Burundi
2022-09-22,50040,38,0,Burundi
2022-09-23,50066,38,0,Burundi
2022-09-24,50066,38,0,Burundi
2022-09-25,50066,38,0,Burundi
2022-09-26,50129,38,0,Burundi
2022-09-27,50129,38,0,Burundi
2022-09-28,50129,38,0,Burundi
2022-09-29,50129,38,0,Burundi
2022-09-30,50193,38,0,Burundi
2022-10-01,50193,38,0,Burundi
2022-10-02,50193,38,0,Burundi
2022-10-03,50193,38,0,Burundi
2022-10-04,50193,38,0,Burundi
2022-10-05,50193,38,0,Burundi
2022-10-06,50225,38,0,Burundi
2022-10-07,50225,38,0,Burundi
2022-10-08,50225,38,0,Burundi
2022-10-09,50225,38,0,Burundi
2022-10-10,50225,38,0,Burundi
2022-10-11,50289,38,0,Burundi
2022-10-12,50289,38,0,Burundi
2022-10-13,50289,38,0,Burundi
2022-10-14,50289,38,0,Burundi
2022-10-15,50289,38,0,Burundi
2022-10-16,50289,38,0,Burundi
2022-10-17,50372,38,0,Burundi
2022-10-18,50372,38,0,Burundi
2022-10-19,50372,38,0,Burundi
2022-10-20,50372,38,0,Burundi
2022-10-21,50413,38,0,Burundi
2022-10-22,50413,38,0,Burundi
2022-10-23,50413,38,0,Burundi
2022-10-24,50452,38,0,Burundi
2022-10-25,50452,38,0,Burundi
2022-10-26,50470,38,0,Burundi
2022-10-27,50470,38,0,Burundi
2022-10-28,50470,38,0,Burundi
2022-10-29,50470,38,0,Burundi
2022-10-30,50470,38,0,Burundi
2022-10-31,50470,38,0,Burundi
2022-11-01,50470,38,0,Burundi
2022-11-02,50470,38,0,Burundi
2022-11-03,50470,38,0,Burundi
2022-11-04,50470,38,0,Burundi
2022-11-05,50470,38,0,Burundi
2022-11-06,50470,38,0,Burundi
2022-11-07,50517,38,0,Burundi
2022-11-08,50574,38,0,Burundi
2022-11-09,50574,38,0,Burundi
2022-11-10,50574,38,0,Burundi
2022-11-11,50574,38,0,Burundi
2022-11-12,50574,38,0,Burundi
2022-11-13,50574,38,0,Burundi
2022-11-14,50574,38,0,Burundi
2022-11-15,50574,38,0,Burundi
2022-11-16,50639,38,0,Burundi
2022-11-17,50639,38,0,Burundi
2022-11-18,50639,38,0,Burundi
2022-11-19,50639,38,0,Burundi
2022-11-20,50639,38,0,Burundi
2022-11-21,50639,38,0,Burundi
2022-11-22,50639,38,0,Burundi
2022-11-23,50778,38,0,Burundi
2022-11-24,50778,38,0,Burundi
2022-11-25,50778,38,0,Burundi
2022-11-26,50778,38,0,Burundi
2022-11-27,50778,38,0,Burundi
2022-11-28,50778,38,0,Burundi
2022-11-29,50778,38,0,Burundi
2022-11-30,51018,38,0,Burundi
2022-12-01,51018,38,0,Burundi
2022-12-02,51018,38,0,Burundi
2022-12-03,51018,38,0,Burundi
2022-12-04,51018,38,0,Burundi
2022-12-05,51018,38,0,Burundi
2022-12-06,51018,38,0,Burundi
2022-12-07,51276,38,0,Burundi
2022-12-08,51276,38,0,Burundi
2022-12-09,51276,38,0,Burundi
2022-12-10,51276,38,0,Burundi
2022-12-11,51276,38,0,Burundi
2022-12-12,51276,38,0,Burundi
2022-12-13,51276,38,0,Burundi
2022-12-14,51481,38,0,Burundi
2022-12-15,51481,38,0,Burundi
2022-12-16,51481,38,0,Burundi
2022-12-17,51481,38,0,Burundi
2022-12-18,51481,38,0,Burundi
2022-12-19,51481,38,0,Burundi
2022-12-20,51481,38,0,Burundi
2022-12-21,51722,38,0,Burundi
2022-12-22,51722,38,0,Burundi
2022-12-23,51722,38,0,Burundi
2022-12-24,51722,38,0,Burundi
2022-12-25,51722,38,0,Burundi
2022-12-26,51722,38,0,Burundi
2022-12-27,51722,38,0,Burundi
2022-12-28,51722,38,0,Burundi
2022-12-29,51722,38,0,Burundi
2022-12-30,51722,38,0,Burundi
2022-12-31,51722,38,0,Burundi
2023-01-01,51722,38,0,Burundi
2023-01-02,51722,38,0,Burundi
2023-01-03,52051,38,0,Burundi
2023-01-04,52051,38,0,Burundi
2023-01-05,52162,38,0,Burundi
2023-01-06,52162,38,0,Burundi
2023-01-07,52162,38,0,Burundi
2023-01-08,52162,38,0,Burundi
2023-01-09,52162,38,0,Burundi
2023-01-10,52162,38,0,Burundi
2023-01-11,52380,38,0,Burundi
2023-01-12,52380,38,0,Burundi
2023-01-13,52380,38,0,Burundi
2023-01-14,52380,38,0,Burundi
2023-01-15,52380,38,0,Burundi
2023-01-16,52380,38,0,Burundi
2023-01-17,52380,38,0,Burundi
2023-01-18,52429,38,0,Burundi
2023-01-19,52429,38,0,Burundi
2023-01-20,52429,38,0,Burundi
2023-01-21,52429,38,0,Burundi
2023-01-22,52429,38,0,Burundi
2023-01-23,52429,38,0,Burundi
2023-01-24,52429,38,0,Burundi
2023-01-25,52429,38,0,Burundi
2023-01-26,52429,38,0,Burundi
2023-01-27,52429,38,0,Burundi
2023-01-28,52429,38,0,Burundi
2023-01-29,52429,38,0,Burundi
2023-01-30,53355,38,0,Burundi
2023-01-31,53355,38,0,Burundi
2023-02-01,53492,38,0,Burundi
2023-02-02,53492,38,0,Burundi
2023-02-03,53492,38,0,Burundi
2023-02-04,53492,38,0,Burundi
2023-02-05,53492,38,0,Burundi
2023-02-06,53492,38,0,Burundi
2023-02-07,53492,38,0,Burundi
2023-02-08,53574,38,0,Burundi
2023-02-09,53574,38,0,Burundi
2023-02-10,53574,38,0,Burundi
2023-02-11,53574,38,0,Burundi
2023-02-12,53574,38,0,Burundi
2023-02-13,53574,38,0,Burundi
2023-02-14,53574,38,0,Burundi
2023-02-15,53609,38,0,Burundi
2023-02-16,53609,38,0,Burundi
2023-02-17,53609,38,0,Burundi
2023-02-18,53609,38,0,Burundi
2023-02-19,53609,38,0,Burundi
2023-02-20,53609,38,0,Burundi
2023-02-21,53609,38,0,Burundi
2023-02-22,53609,38,0,Burundi
2023-02-23,53609,38,0,Burundi
2023-02-24,53609,38,0,Burundi
2023-02-25,53609,38,0,Burundi
2023-02-26,53609,38,0,Burundi
2023-02-27,53609,38,0,Burundi
2023-02-28,53609,38,0,Burundi
2023-03-01,53631,38,0,Burundi
2023-03-02,53631,38,0,Burundi
2023-03-03,53631,38,0,Burundi
2023-03-04,53631,38,0,Burundi
2023-03-05,53631,38,0,Burundi
2023-03-06,53631,38,0,Burundi
2023-03-07,53631,38,0,Burundi
2023-03-08,53631,38,0,Burundi
2023-03-09,53631,38,0,Burundi
2021-01-01,509,21,183,Tanzania
2021-01-02,509,21,183,Tanzania
2021-01-03,509,21,183,Tanzania
2021-01-04,509,21,183,Tanzania
2021-01-05,509,21,183,Tanzania
2021-01-06,509,21,183,Tanzania
2021-01-07,509,21,183,Tanzania
2021-01-08,509,21,183,Tanzania
2021-01-09,509,21,183,Tanzania
2021-01-10,509,21,183,Tanzania
2021-01-11,509,21,183,Tanzania
2021-01-12,509,21,183,Tanzania
2021-01-13,509,21,183,Tanzania
2021-01-14,509,21,183,Tanzania
2021-01-15,509,21,183,Tanzania
2021-01-16,509,21,183,Tanzania
2021-01-17,509,21,183,Tanzania
2021-01-18,509,21,183,Tanzania
2021-01-19,509,21,183,Tanzania
2021-01-20,509,21,183,Tanzania
2021-01-21,509,21,183,Tanzania
2021-01-22,509,21,183,Tanzania
2021-01-23,509,21,183,Tanzania
2021-01-24,509,21,183,Tanzania
2021-01-25,509,21,183,Tanzania
2021-01-26,509,21,183,Tanzania
2021-01-27,509,21,183,Tanzania
2021-01-28,509,21,183,Tanzania
2021-01-29,509,21,183,Tanzania
2021-01-30,509,21,183,Tanzania
2021-01-31,509,21,183,Tanzania
2021-02-01,509,21,183,Tanzania
2021-02-02,509,21,183,Tanzania
2021-02-03,509,21,183,Tanzania
2021-02-04,509,21,183,Tanzania
2021-02-05,509,21,183,Tanzania
2021-02-06,509,21,183,Tanzania
2021-02-07,509,21,183,Tanzania
2021-02-08,509,21,183,Tanzania
2021-02-09,509,21,183,Tanzania
2021-02-10,509,21,183,Tanzania
2021-02-11,509,21,183,Tanzania
2021-02-12,509,21,183,Tanzania
2021-02-13,509,21,183,Tanzania
2021-02-14,509,21,183,Tanzania
2021-02-15,509,21,183,Tanzania
2021-02-16,509,21,183,Tanzania
2021-02-17,509,21,183,Tanzania
2021-02-18,509,21,183,Tanzania
2021-02-19,509,21,183,Tanzania
2021-02-20,509,21,183,Tanzania
2021-02-21,509,21,183,Tanzania
2021-02-22,509,21,183,Tanzania
2021-02-23,509,21,183,Tanzania
2021-02-24,509,21,183,Tanzania
2021-02-25,509,21,183,Tanzania
2021-02-26,509,21,183,Tanzania
2021-02-27,509,21,183,Tanzania
2021-02-28,509,21,183,Tanzania
2021-03-01,509,21,183,Tanzania
2021-03-02,509,21,183,Tanzania
2021-03-03,509,21,183,Tanzania
2021-03-04,509,21,183,Tanzania
2021-03-05,509,21,183,Tanzania
2021-03-06,509,21,183,Tanzania
2021-03-07,509,21,183,Tanzania
2021-03-08,509,21,183,Tanzania
2021-03-09,509,21,183,Tanzania
2021-03-10,509,21,183,Tanzania
2021-03-11,509,21,183,Tanzania
2021-03-12,509,21,183,Tanzania
2021-03-13,509,21,183,Tanzania
2021-03-14,509,21,183,Tanzania
2021-03-15,509,21,183,Tanzania
2021-03-16,509,21,183,Tanzania
2021-03-17,509,21,183,Tanzania
2021-03-18,509,21,183,Tanzania
2021-03-19,509,21,183,Tanzania
2021-03-20,509,21,183,Tanzania
2021-03-21,509,21,183,Tanzania
2021-03-22,509,21,183,Tanzania
2021-03-23,509,21,183,Tanzania
2021-03-24,509,21,183,Tanzania
2021-03-25,509,21,183,Tanzania
2021-03-26,509,21,183,Tanzania
2021-03-27,509,21,183,Tanzania
2021-03-28,509,21,183,Tanzania
2021-03-29,509,21,183,Tanzania
2021-03-30,509,21,183,Tanzania
2021-03-31,509,21,183,Tanzania
2021-04-01,509,21,183,Tanzania
2021-04-02,509,21,183,Tanzania
2021-04-03,509,21,183,Tanzania
2021-04-04,509,21,183,Tanzania
2021-04-05,509,21,183,Tanzania
2021-04-06,509,21,183,Tanzania
2021-04-07,509,21,183,Tanzania
2021-04-08,509,21,183,Tanzania
2021-04-09,509,21,183,Tanzania
2021-04-10,509,21,183,Tanzania
2021-04-11,509,21,183,Tanzania
2021-04-12,509,21,183,Tanzania
2021-04-13,509,21,183,Tanzania
2021-04-14,509,21,183,Tanzania
2021-04-15,509,21,183,Tanzania
2021-04-16,509,21,183,Tanzania
2021-04-17,509,21,183,Tanzania
2021-04-18,509,21,183,Tanzania
2021-04-19,509,21,183,Tanzania
2021-04-20,509,21,183,Tanzania
2021-04-21,509,21,183,Tanzania
2021-04-22,509,21,183,Tanzania
2021-04-23,509,21,183,Tanzania
2021-04-24,509,21,183,Tanzania
2021-04-25,509,21,183,Tanzania
2021-04-26,509,21,183,Tanzania
2021-04-27,509,21,183,Tanzania
2021-04-28,509,21,183,Tanzania
2021-04-29,509,21,183,Tanzania
2021-04-30,509,21,183,Tanzania
2021-05-01,509,21,183,Tanzania
2021-05-02,509,21,183,Tanzania
2021-05-03,509,21,183,Tanzania
2021-05-04,509,21,183,Tanzania
2021-05-05,509,21,183,Tanzania
2021-05-06,509,21,183,Tanzania
2021-05-07,509,21,183,Tanzania
2021-05-08,509,21,183,Tanzania
2021-05-09,509,21,183,Tanzania
2021-05-10,509,21,183,Tanzania
2021-05-11,509,21,183,Tanzania
2021-05-12,509,21,183,Tanzania
2021-05-13,509,21,183,Tanzania
2021-05-14,509,21,183,Tanzania
2021-05-15,509,21,183,Tanzania
2021-05-16,509,21,183,Tanzania
2021-05-17,509,21,183,Tanzania
2021-05-18,509,21,183,Tanzania
2021-05-19,509,21,183,Tanzania
2021-05-20,509,21,183,Tanzania
2021-05-21,509,21,183,Tanzania
2021-05-22,509,21,183,Tanzania
2021-05-23,509,21,183,Tanzania
2021-05-24,509,21,183,Tanzania
2021-05-25,509,21,183,Tanzania
2021-05-26,509,21,183,Tanzania
2021-05-27,509,21,183,Tanzania
2021-05-28,509,21,183,Tanzania
2021-05-29,509,21,183,Tanzania
2021-05-30,509,21,183,Tanzania
2021-05-31,509,21,183,Tanzania
2021-06-01,509,21,183,Tanzania
2021-06-02,509,21,183,Tanzania
2021-06-03,509,21,183,Tanzania
2021-06-04,509,21,183,Tanzania
2021-06-05,509,21,183,Tanzania
2021-06-06,509,21,183,Tanzania
2021-06-07,509,21,183,Tanzania
2021-06-08,509,21,183,Tanzania
2021-06-09,509,21,183,Tanzania
2021-06-10,509,21,183,Tanzania
2021-06-11,509,21,183,Tanzania
2021-06-12,509,21,183,Tanzania
2021-06-13,509,21,183,Tanzania
2021-06-14,509,21,183,Tanzania
2021-06-15,509,21,183,Tanzania
2021-06-16,509,21,183,Tanzania
2021-06-17,509,21,183,Tanzania
2021-06-18,509,21,183,Tanzania
2021-06-19,509,21,183,Tanzania
2021-06-20,509,21,183,Tanzania
2021-06-21,509,21,183,Tanzania
2021-06-22,509,21,183,Tanzania
2021-06-23,509,21,183,Tanzania
2021-06-24,509,21,183,Tanzania
2021-06-25,509,21,183,Tanzania
2021-06-26,509,21,183,Tanzania
2021-06-27,509,21,183,Tanzania
2021-06-28,509,21,183,Tanzania
2021-06-29,509,21,183,Tanzania
2021-06-30,509,21,183,Tanzania
2021-07-01,509,21,183,Tanzania
2021-07-02,509,21,183,Tanzania
2021-07-03,509,21,183,Tanzania
2021-07-04,509,21,183,Tanzania
2021-07-05,509,21,183,Tanzania
2021-07-06,509,21,183,Tanzania
2021-07-07,509,21,183,Tanzania
2021-07-08,509,21,183,Tanzania
2021-07-09,509,21,183,Tanzania
2021-07-10,509,21,183,Tanzania
2021-07-11,509,21,183,Tanzania
2021-07-12,509,21,183,Tanzania
2021-07-13,509,21,183,Tanzania
2021-07-14,509,21,183,Tanzania
2021-07-15,509,21,183,Tanzania
2021-07-16,509,21,183,Tanzania
2021-07-17,509,21,183,Tanzania
2021-07-18,509,21,183,Tanzania
2021-07-19,509,21,183,Tanzania
2021-07-20,509,21,183,Tanzania
2021-07-21,509,21,183,Tanzania
2021-07-22,509,21,183,Tanzania
2021-07-23,609,21,183,Tanzania
2021-07-24,609,21,183,Tanzania
2021-07-25,609,21,183,Tanzania
2021-07-26,609,21,183,Tanzania
2021-07-27,609,21,183,Tanzania
2021-07-28,609,21,183,Tanzania
2021-07-29,1017,21,183,Tanzania
2021-07-30,1017,21,183,Tanzania
2021-07-31,1017,21,183,Tanzania
2021-08-01,1017,21,183,Tanzania
2021-08-02,1017,21,183,Tanzania
2021-08-03,1017,21,183,Tanzania
2021-08-04,1017,21,183,Tanzania
2021-08-05,1017,21,0,Tanzania
2021-08-06,1017,21,0,Tanzania
2021-08-07,1017,21,0,Tanzania
2021-08-08,1017,21,0,Tanzania
2021-08-09,1017,21,0,Tanzania
2021-08-10,1367,50,0,Tanzania
2021-08-11,1367,50,0,Tanzania
2021-08-12,1367,50,0,Tanzania
2021-08-13,1367,50,0,Tanzania
2021-08-14,1367,50,0,Tanzania
2021-08-15,1367,50,0,Tanzania
2021-08-16,1367,50,0,Tanzania
2021-08-17,1367,50,0,Tanzania
2021-08-18,1367,50,0,Tanzania
2021-08-19,1367,50,0,Tanzania
2021-08-20,1367,50,0,Tanzania
2021-08-21,1367,50,0,Tanzania
2021-08-22,1367,50,0,Tanzania
2021-08-23,1367,50,0,Tanzania
2021-08-24,1367,50,0,Tanzania
2021-08-25,1367,50,0,Tanzania
2021-08-26,1367,50,0,Tanzania
2021-08-27,1367,50,0,Tanzania
2021-08-28,1367,50,0,Tanzania
2021-08-29,1367,50,0,Tanzania
2021-08-30,1367,50,0,Tanzania
2021-08-31,1367,50,0,Tanzania
2021-09-01,1367,50,0,Tanzania
2021-09-02,1367,50,0,Tanzania
2021-09-03,1367,50,0,Tanzania
2021-09-04,1367,50,0,Tanzania
2021-09-05,1367,50,0,Tanzania
2021-09-06,1367,50,0,Tanzania
2021-09-07,1367,50,0,Tanzania
2021-09-08,1367,50,0,Tanzania
2021-09-09,1367,50,0,Tanzania
2021-09-10,1367,50,0,Tanzania
2021-09-11,1367,50,0,Tanzania
2021-09-12,1367,50,0,Tanzania
2021-09-13,1367,50,0,Tanzania
2021-09-14,1367,50,0,Tanzania
2021-09-15,1367,50,0,Tanzania
2021-09-16,1367,50,0,Tanzania
2021-09-17,1367,50,0,Tanzania
2021-09-18,1367,50,0,Tanzania
2021-09-19,1367,50,0,Tanzania
2021-09-20,1367,50,0,Tanzania
2021-09-21,1367,50,0,Tanzania
2021-09-22,1367,50,0,Tanzania
2021-09-23,25674,50,0,Tanzania
2021-09-24,25674,50,0,Tanzania
2021-09-25,25674,50,0,Tanzania
2021-09-26,25674,50,0,Tanzania
2021-09-27,25674,50,0,Tanzania
2021-09-28,25674,50,0,Tanzania
2021-09-29,25846,50,0,Tanzania
2021-09-30,25846,50,0,Tanzania
2021-10-01,25846,719,0,Tanzania
2021-10-02,25846,719,0,Tanzania
2021-10-03,25846,719,0,Tanzania
2021-10-04,25846,719,0,Tanzania
2021-10-05,25957,723,0,Tanzania
2021-10-06,25957,723,0,Tanzania
2021-10-07,25957,723,0,Tanzania
2021-10-08,25957,723,0,Tanzania
2021-10-09,25957,723,0,Tanzania
2021-10-10,25957,723,0,Tanzania
2021-10-11,25957,723,0,Tanzania
2021-10-12,26034,724,0,Tanzania
2021-10-13,26034,724,0,Tanzania
2021-10-14,26034,724,0,Tanzania
2021-10-15,26034,724,0,Tanzania
2021-10-16,26034,724,0,Tanzania
2021-10-17,26034,724,0,Tanzania
2021-10-18,26034,724,0,Tanzania
2021-10-19,26034,724,0,Tanzania
2021-10-20,26034,724,0,Tanzania
2021-10-21,26034,724,0,Tanzania
2021-10-22,26034,724,0,Tanzania
2021-10-23,26034,724,0,Tanzania
2021-10-24,26034,724,0,Tanzania
2021-10-25,26115,725,0,Tanzania
2021-10-26,26115,725,0,Tanzania
2021-10-27,26154,725,0,Tanzania
2021-10-28,26154,725,0,Tanzania
2021-10-29,26154,725,0,Tanzania
2021-10-30,26154,725,0,Tanzania
2021-10-31,26154,725,0,Tanzania
2021-11-01,26154,725,0,Tanzania
2021-11-02,26154,725,0,Tanzania
2021-11-03,26154,725,0,Tanzania
2021-11-04,26196,725,0,Tanzania
2021-11-05,26196,725,0,Tanzania
2021-11-06,26196,725,0,Tanzania
2021-11-07,26196,725,0,Tanzania
2021-11-08,26196,725,0,Tanzania
2021-11-09,26196,725,0,Tanzania
2021-11-10,26196,725,0,Tanzania
2021-11-11,26196,725,0,Tanzania
2021-11-12,26196,725,0,Tanzania
2021-11-13,26196,725,0,Tanzania
2021-11-14,26208,725,0,Tanzania
2021-11-15,26208,725,0,Tanzania
2021-11-16,26208,725,0,Tanzania
2021-11-17,26227,727,0,Tanzania
2021-11-18,26227,727,0,Tanzania
2021-11-19,26227,727,0,Tanzania
2021-11-20,26227,727,0,Tanzania
2021-11-21,26227,727,0,Tanzania
2021-11-22,26227,727,0,Tanzania
2021-11-23,26261,730,0,Tanzania
2021-11-24,26261,730,0,Tanzania
2021-11-25,26261,730,0,Tanzania
2021-11-26,26261,730,0,Tanzania
2021-11-27,26261,730,0,Tanzania
2021-11-28,26261,730,0,Tanzania
2021-11-29,26261,730,0,Tanzania
2021-11-30,26270,730,0,Tanzania
2021-12-01,26270,730,0,Tanzania
2021-12-02,26270,730,0,Tanzania
2021-12-03,26270,730,0,Tanzania
2021-12-04,26270,730,0,Tanzania
2021-12-05,26270,730,0,Tanzania
2021-12-06,26270,730,0,Tanzania
2021-12-07,26270,730,0,Tanzania
2021-12-08,26309,734,0,Tanzania
2021-12-09,26309,734,0,Tanzania
2021-12-10,26309,734,0,Tanzania
2021-12-11,26309,734,0,Tanzania
2021-12-12,26309,734,0,Tanzania
2021-12-13,26309,734,0,Tanzania
2021-12-14,26309,734,0,Tanzania
2021-12-15,26483,734,0,Tanzania
2021-12-16,26483,734,0,Tanzania
2021-12-17,26483,734,0,Tanzania
2021-12-18,26483,734,0,Tanzania
2021-12-19,26483,734,0,Tanzania
2021-12-20,26483,734,0,Tanzania
2021-12-21,26483,734,0,Tanzania
2021-12-22,26483,734,0,Tanzania
2021-12-23,26483,734,0,Tanzania
2021-12-24,26483,734,0,Tanzania
2021-12-25,26483,734,0,Tanzania
2021-12-26,26483,734,0,Tanzania
2021-12-27,26483,734,0,Tanzania
2021-12-28,26483,734,0,Tanzania
2021-12-29,29306,737,0,Tanzania
2021-12-30,29306,737,0,Tanzania
2021-12-31,29306,737,0,Tanzania
2022-01-01,29306,737,0,Tanzania
2022-01-02,29306,737,0,Tanzania
2022-01-03,29306,737,0,Tanzania
2022-01-04,29306,737,0,Tanzania
2022-01-05,30564,740,0,Tanzania
2022-01-06,30564,740,0,Tanzania
2022-01-07,30564,740,0,Tanzania
2022-01-08,30564,740,0,Tanzania
2022-01-09,30564,740,0,Tanzania
2022-01-10,30564,740,0,Tanzania
2022-01-11,30564,740,0,Tanzania
2022-01-12,30564,740,0,Tanzania
2022-01-13,30564,740,0,Tanzania
2022-01-14,30564,740,0,Tanzania
2022-01-15,30564,740,0,Tanzania
2022-01-16,30564,740,0,Tanzania
2022-01-17,31395,745,0,Tanzania
2022-01-18,31395,745,0,Tanzania
2022-01-19,32393,753,0,Tanzania
2022-01-20,32393,753,0,Tanzania
2022-01-21,32393,753,0,Tanzania
2022-01-22,32393,753,0,Tanzania
2022-01-23,32393,753,0,Tanzania
2022-01-24,32393,753,0,Tanzania
2022-01-25,32920,778,0,Tanzania
2022-01-26,32920,778,0,Tanzania
2022-01-27,32920,778,0,Tanzania
2022-01-28,32920,778,0,Tanzania
2022-01-29,32920,778,0,Tanzania
2022-01-30,32920,778,0,Tanzania
2022-01-31,33230,789,0,Tanzania
2022-02-01,33230,789,0,Tanzania
2022-02-02,33230,789,0,Tanzania
2022-02-03,33230,789,0,Tanzania
2022-02-04,33230,789,0,Tanzania
2022-02-05,33230,789,0,Tanzania
2022-02-06,33230,789,0,Tanzania
2022-02-07,33230,789,0,Tanzania
2022-02-08,33230,789,0,Tanzania
2022-02-09,33436,792,0,Tanzania
2022-02-10,33436,792,0,Tanzania
2022-02-11,33436,792,0,Tanzania
2022-02-12,33436,792,0,Tanzania
2022-02-13,33436,792,0,Tanzania
2022-02-14,33436,792,0,Tanzania
2022-02-15,33549,796,0,Tanzania
2022-02-16,33549,796,0,Tanzania
2022-02-17,33549,796,0,Tanzania
2022-02-18,33549,796,0,Tanzania
2022-02-19,33549,796,0,Tanzania
2022-02-20,33549,796,0,Tanzania
2022-02-21,33549,796,0,Tanzania
2022-02-22,33620,798,0,Tanzania
2022-02-23,33620,798,0,Tanzania
2022-02-24,33620,798,0,Tanzania
2022-02-25,33620,798,0,Tanzania
2022-02-26,33620,798,0,Tanzania
2022-02-27,33620,798,0,Tanzania
2022-02-28,33620,798,0,Tanzania
2022-03-01,33620,798,0,Tanzania
2022-03-02,33620,798,0,Tanzania
2022-03-03,33620,798,0,Tanzania
2022-03-04,33620,798,0,Tanzania
2022-03-05,33620,798,0,Tanzania
2022-03-06,33620,798,0,Tanzania
2022-03-07,33620,798,0,Tanzania
2022-03-08,33620,798,0,Tanzania
2022-03-09,33726,800,0,Tanzania
2022-03-10,33726,800,0,Tanzania
2022-03-11,33726,800,0,Tanzania
2022-03-12,33726,800,0,Tanzania
2022-03-13,33726,800,0,Tanzania
2022-03-14,33726,800,0,Tanzania
2022-03-15,33726,800,0,Tanzania
2022-03-16,33773,800,0,Tanzania
2022-03-17,33773,800,0,Tanzania
2022-03-18,33773,800,0,Tanzania
2022-03-19,33773,800,0,Tanzania
2022-03-20,33773,800,0,Tanzania
2022-03-21,33773,800,0,Tanzania
2022-03-22,33797,800,0,Tanzania
2022-03-23,33797,800,0,Tanzania
2022-03-24,33797,800,0,Tanzania
2022-03-25,33797,800,0,Tanzania
2022-03-26,33797,800,0,Tanzania
2022-03-27,33797,800,0,Tanzania
2022-03-28,33797,800,0,Tanzania
2022-03-29,33797,800,0,Tanzania
2022-03-30,33815,800,0,Tanzania
2022-03-31,33815,800,0,Tanzania
2022-04-01,33815,800,0,Tanzania
2022-04-02,33815,800,0,Tanzania
2022-04-03,33815,800,0,Tanzania
2022-04-04,33815,800,0,Tanzania
2022-04-05,33815,800,0,Tanzania
2022-04-06,33815,800,0,Tanzania
2022-04-07,33815,800,0,Tanzania
2022-04-08,33815,800,0,Tanzania
2022-04-09,33815,800,0,Tanzania
2022-04-10,33815,800,0,Tanzania
2022-04-11,33815,800,0,Tanzania
2022-04-12,33851,803,0,Tanzania
2022-04-13,33851,803,0,Tanzania
2022-04-14,33851,803,0,Tanzania
2022-04-15,33851,803,0,Tanzania
2022-04-16,33851,803,0,Tanzania
2022-04-17,33851,803,0,Tanzania
2022-04-18,33851,803,0,Tanzania
2022-04-19,33864,803,0,Tanzania
2022-04-20,33864,803,0,Tanzania
2022-04-21,33864,803,0,Tanzania
2022-04-22,33864,803,0,Tanzania
2022-04-23,33864,803,0,Tanzania
2022-04-24,33864,803,0,Tanzania
2022-04-25,33864,803,0,Tanzania
2022-04-26,33872,803,0,Tanzania
2022-04-27,33872,803,0,Tanzania
2022-04-28,33872,803,0,Tanzania
2022-04-29,33872,803,0,Tanzania
2022-04-30,33872,803,0,Tanzania
2022-05-01,33872,803,0,Tanzania
2022-05-02,33872,803,0,Tanzania
2022-05-03,33872,803,0,Tanzania
2022-05-04,33872,803,0,Tanzania
2022-05-05,33872,803,0,Tanzania
2022-05-06,33872,803,0,Tanzania
2022-05-07,33872,803,0,Tanzania
2022-05-08,33872,803,0,Tanzania
2022-05-09,33872,803,0,Tanzania
2022-05-10,35354,840,0,Tanzania
2022-05-11,35354,840,0,Tanzania
2022-05-12,35354,840,0,Tanzania
2022-05-13,35354,840,0,Tanzania
2022-05-14,35354,840,0,Tanzania
2022-05-15,35354,840,0,Tanzania
2022-05-16,35354,840,0,Tanzania
2022-05-17,35354,840,0,Tanzania
2022-05-18,35354,840,0,Tanzania
2022-05-19,35354,840,0,Tanzania
2022-05-20,35354,840,0,Tanzania
2022-05-21,35354,840,0,Tanzania
2022-05-22,35354,840,0,Tanzania
2022-05-23,35354,840,0,Tanzania
2022-05-24,35354,840,0,Tanzania
2022-05-25,35354,840,0,Tanzania
2022-05-26,35354,840,0,Tanzania
2022-05-27,35354,840,0,Tanzania
